ZD_deg,Ereco_min_TeV,Ereco_max_TeV,BckgRate_per_second,Theta_cut_deg,Gammaness_cut
6.0,0.012589254117941675,0.0199526231496888,0.15514275685330334,0.32,0.11281024702481211
6.0,0.0199526231496888,0.03162277660168379,11.05469622088641,0.32,0.17608067775290787
6.0,0.03162277660168379,0.05011872336272725,17.509024798429156,0.32,0.18909915303573652
6.0,0.05011872336272725,0.07943282347242814,10.888996161065874,0.32,0.19761519995256535
6.0,0.07943282347242814,0.12589254117941673,2.0898779630778845,0.2673516001927132,0.31688826851906404
6.0,0.12589254117941673,0.19952623149688797,0.23999615011858383,0.21162990524807224,0.4483405640793372
6.0,0.19952623149688797,0.31622776601683794,0.07211030101126466,0.1964156738356117,0.5117977755279097
6.0,0.31622776601683794,0.5011872336272722,0.02296676261259157,0.1793650747665875,0.5752482874791648
6.0,0.5011872336272722,0.7943282347242814,0.010091305532878039,0.1739656472302629,0.6283677225961126
6.0,0.7943282347242814,1.2589254117941668,0.004284656279599664,0.17348059554416378,0.6651146560298868
6.0,1.2589254117941668,1.9952623149688788,0.0015450244710438553,0.17624772620116916,0.724208825217094
6.0,1.9952623149688788,3.1622776601683795,0.0005477990781407422,0.1775535739379539,0.7674645252753842
6.0,3.1622776601683795,5.01187233627272,0.00018103057367059957,0.17268620694592587,0.7940713722648308
6.0,5.01187233627272,7.943282347242813,6.58904018964151e-05,0.17626078400309486,0.8155952548324541
6.0,7.943282347242813,12.589254117941662,2.607448110457876e-05,0.1875924714679997,0.8099803960631745
6.0,12.589254117941662,19.952623149688787,7.258738446189413e-06,0.16745612152278178,0.8145827139310521
6.0,19.952623149688787,31.622776601683793,3.7452352339724327e-06,0.2035040253875547,0.8166966955524747
6.0,31.622776601683793,50.118723362727195,5.162808422191587e-07,0.1278319007462821,0.7245412020766999
6.0,50.118723362727195,79.43282347242814,1.1302660241562094e-06,0.32,0.1
9.579,0.012589254117941675,0.0199526231496888,0.13453279350789224,0.32,0.1062672796107913
9.579,0.0199526231496888,0.03162277660168379,10.261078547984237,0.32,0.17180929867983782
9.579,0.03162277660168379,0.05011872336272725,17.150348733802918,0.32,0.18601167944133717
9.579,0.05011872336272725,0.07943282347242814,10.708411006873446,0.32,0.19501246351169796
9.579,0.07943282347242814,0.12589254117941673,2.020196695528386,0.26249644100706687,0.31576995492959054
9.579,0.12589254117941673,0.19952623149688797,0.2493115299814993,0.21260796591917902,0.43624271737327935
9.579,0.19952623149688797,0.31622776601683794,0.07302200995517918,0.1959237053617897,0.503618439468562
9.579,0.31622776601683794,0.5011872336272722,0.025647282916292518,0.18304408518215354,0.5621554621054391
9.579,0.5011872336272722,0.7943282347242814,0.01032639074384704,0.1745120474721881,0.6247461567451729
9.579,0.7943282347242814,1.2589254117941668,0.004707475782640064,0.17364226573653765,0.6546501202021747
9.579,1.2589254117941668,1.9952623149688788,0.0017924382704006246,0.17598988293186216,0.7246773797513005
9.579,1.9952623149688788,3.1622776601683795,0.0006797671057046483,0.17801224280917452,0.7737687181061742
9.579,3.1622776601683795,5.01187233627272,0.00023227549530653382,0.17091322945173035,0.8160090457289869
9.579,5.01187233627272,7.943282347242813,7.678671181623945e-05,0.16140656603972997,0.8276962270244919
9.579,7.943282347242813,12.589254117941662,3.87924193756367e-05,0.18843251513484596,0.8094454349142098
9.579,12.589254117941662,19.952623149688787,1.3803948604211396e-05,0.18462404760506107,0.8264931239980831
9.579,19.952623149688787,31.622776601683793,3.5870040776471747e-06,0.1545812010486962,0.8204809696921489
9.579,31.622776601683793,50.118723362727195,9.561222500539285e-07,0.1310845823395837,0.6623916168229874
9.579,50.118723362727195,79.43282347242814,2.112033577641232e-06,0.32,0.1
16.08,0.012589254117941675,0.0199526231496888,0.05525288706530069,0.32,0.1
16.08,0.0199526231496888,0.03162277660168379,7.395023010988047,0.32,0.15871012759309444
16.08,0.03162277660168379,0.05011872336272725,17.27044593826248,0.32,0.18455200504785835
16.08,0.05011872336272725,0.07943282347242814,11.527288478989545,0.32,0.18949670544837852
16.08,0.07943282347242814,0.12589254117941673,2.689946864017896,0.2724281634454505,0.2978261008792913
16.08,0.12589254117941673,0.19952623149688797,0.29336840531118696,0.21098096755684217,0.43338077520875984
16.08,0.19952623149688797,0.31622776601683794,0.07581084902102551,0.19115748735220828,0.5095112328716478
16.08,0.31622776601683794,0.5011872336272722,0.0302904455773565,0.18628273923337543,0.5558435714740266
16.08,0.5011872336272722,0.7943282347242814,0.011423725561458403,0.17555909293551242,0.6205931081610208
16.08,0.7943282347242814,1.2589254117941668,0.0048865481631772964,0.17065888688454617,0.6548541467630675
16.08,1.2589254117941668,1.9952623149688788,0.0021198674818263294,0.17544369021121614,0.719944269328782
16.08,1.9952623149688788,3.1622776601683795,0.0009203929316937314,0.1804370073088594,0.7669775580574933
16.08,3.1622776601683795,5.01187233627272,0.00038783237760301245,0.1828170030516919,0.7939089282972858
16.08,5.01187233627272,7.943282347242813,0.0001574857493387026,0.18183218337620444,0.8206511143622254
16.08,7.943282347242813,12.589254117941662,6.764499106605881e-05,0.18600453137256687,0.8325706439063199
16.08,12.589254117941662,19.952623149688787,2.7833109367250163e-05,0.18622678135939866,0.8248789734517062
16.08,19.952623149688787,31.622776601683793,7.848024094935826e-06,0.1543465581252543,0.8229067850806525
16.08,31.622776601683793,50.118723362727195,1.99038240209587e-06,0.12132228128821079,0.813707871649978
16.08,50.118723362727195,79.43282347242814,5.683858204287456e-06,0.32,0.1
23.16,0.012589254117941675,0.0199526231496888,0.0041728407715988505,0.32,0.1
23.16,0.0199526231496888,0.03162277660168379,3.1556705725517804,0.32,0.13287595749300685
23.16,0.03162277660168379,0.05011872336272725,14.97632756139708,0.32,0.17674200189280798
23.16,0.05011872336272725,0.07943282347242814,12.058594769952464,0.32,0.18683194617380808
23.16,0.07943282347242814,0.12589254117941673,4.279203297691901,0.2980711569005066,0.27012102227819773
23.16,0.12589254117941673,0.19952623149688797,0.41607744055349044,0.21999715435848038,0.41726404044314613
23.16,0.19952623149688797,0.31622776601683794,0.08695029642188,0.19257474848592668,0.5016088022805569
23.16,0.31622776601683794,0.5011872336272722,0.03184215274624511,0.18316071004588494,0.5505978790502144
23.16,0.5011872336272722,0.7943282347242814,0.014351167983589378,0.17805703472453632,0.5826247541059284
23.16,0.7943282347242814,1.2589254117941668,0.005869436091868877,0.17616453857941652,0.6470008848062724
23.16,1.2589254117941668,1.9952623149688788,0.0025380630886366385,0.17228031578013675,0.7079716572463909
23.16,1.9952623149688788,3.1622776601683795,0.0011228602955282321,0.1704164327776217,0.7491467671786793
23.16,3.1622776601683795,5.01187233627272,0.0005682547621178823,0.18029526744332122,0.7793540495073453
23.16,5.01187233627272,7.943282347242813,0.0002662169457879666,0.1835248164793628,0.8102841198456221
23.16,7.943282347242813,12.589254117941662,0.00011751565826497445,0.18133806327636143,0.7984871443704252
23.16,12.589254117941662,19.952623149688787,5.505480552198517e-05,0.1845877541112928,0.843535208980421
23.16,19.952623149688787,31.622776601683793,1.909142995166195e-05,0.16165480321673856,0.8289874768781574
23.16,31.622776601683793,50.118723362727195,6.300807295130527e-06,0.13811205978462782,0.8042892210088163
23.16,50.118723362727195,79.43282347242814,1.5293388236766216e-05,0.32,0.1
30.39,0.012589254117941675,0.0199526231496888,0.00044520408537425323,0.32,0.1
30.39,0.0199526231496888,0.03162277660168379,0.9155897850387641,0.32,0.1
30.39,0.03162277660168379,0.05011872336272725,11.10242449502949,0.32,0.1639943823130124
30.39,0.05011872336272725,0.07943282347242814,13.120433772840112,0.32,0.18995715355916115
30.39,0.07943282347242814,0.12589254117941673,6.768787991435292,0.32,0.23979310406872537
30.39,0.12589254117941673,0.19952623149688797,0.6959854235423557,0.22402461427403417,0.40273486866668845
30.39,0.19952623149688797,0.31622776601683794,0.10936131682439872,0.19288798399745657,0.5027879408643803
30.39,0.31622776601683794,0.5011872336272722,0.03734158644717221,0.17883852724172133,0.5563226609339352
30.39,0.5011872336272722,0.7943282347242814,0.01689205525244843,0.17493639469943909,0.5803931952439499
30.39,0.7943282347242814,1.2589254117941668,0.007091993868415975,0.16971032286194984,0.6276184481944082
30.39,1.2589254117941668,1.9952623149688788,0.0031242303490547625,0.16715020923254043,0.6812090477125519
30.39,1.9952623149688788,3.1622776601683795,0.001462909122026292,0.17134919204561602,0.7369775023835263
30.39,3.1622776601683795,5.01187233627272,0.0007940581277243386,0.18912003866642446,0.7489922589629406
30.39,5.01187233627272,7.943282347242813,0.0003002067912910604,0.1742045944084464,0.775382140614782
30.39,7.943282347242813,12.589254117941662,0.00014876597858109946,0.18371269022815082,0.7964947089057927
30.39,12.589254117941662,19.952623149688787,8.368386133453983e-05,0.20641736395150476,0.7930503688994939
30.39,19.952623149688787,31.622776601683793,3.0800929395405765e-05,0.18760535027670747,0.8230752954142034
30.39,31.622776601683793,50.118723362727195,8.8033288982448e-06,0.15025352913817633,0.8310774813706188
30.39,50.118723362727195,79.43282347242814,3.3560342374281397e-06,0.13898001973606883,0.9083706576565244
37.66,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
37.66,0.0199526231496888,0.03162277660168379,0.005439726626267147,0.32,0.1
37.66,0.03162277660168379,0.05011872336272725,3.3375735922542797,0.32,0.11722132626955144
37.66,0.05011872336272725,0.07943282347242814,11.73090146393259,0.32,0.18230473862772834
37.66,0.07943282347242814,0.12589254117941673,8.992373593228063,0.32,0.2089567583420639
37.66,0.12589254117941673,0.19952623149688797,1.8131050615579232,0.2527672221001267,0.3395879542412909
37.66,0.19952623149688797,0.31622776601683794,0.18577939629823192,0.19566267756040165,0.48358370727664507
37.66,0.31622776601683794,0.5011872336272722,0.05656180643929607,0.1834213475404794,0.5241001139699583
37.66,0.5011872336272722,0.7943282347242814,0.022124863563169547,0.17040517814542902,0.5451847511534684
37.66,0.7943282347242814,1.2589254117941668,0.010311179893023055,0.16986375115070904,0.5692501405024707
37.66,1.2589254117941668,1.9952623149688788,0.0053634770958229955,0.17073099613563647,0.5987840017675614
37.66,1.9952623149688788,3.1622776601683795,0.002468614581690785,0.17116008788909587,0.6455422465080286
37.66,3.1622776601683795,5.01187233627272,0.0011476689876657765,0.17245304908370357,0.6930177608297756
37.66,5.01187233627272,7.943282347242813,0.0005680543914486575,0.17928511092161245,0.7351275510452387
37.66,7.943282347242813,12.589254117941662,0.000242386379844833,0.1730573517272854,0.7672332972520108
37.66,12.589254117941662,19.952623149688787,0.0001026359808893749,0.16640732885712728,0.7835020740940228
37.66,19.952623149688787,31.622776601683793,5.369297807661835e-05,0.1778558255900631,0.7927161914703217
37.66,31.622776601683793,50.118723362727195,2.4968087532488496e-05,0.179220913351681,0.7806032848847845
37.66,50.118723362727195,79.43282347242814,6.854871039873389e-06,0.13876575937601177,0.7421657312459152
44.92,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
44.92,0.0199526231496888,0.03162277660168379,0.0005034818183207038,0.32,0.1
44.92,0.03162277660168379,0.05011872336272725,0.5086737255508019,0.32,0.1
44.92,0.05011872336272725,0.07943282347242814,6.418129948766718,0.32,0.11897251766575202
44.92,0.07943282347242814,0.12589254117941673,9.904341714888213,0.32,0.1837821792493808
44.92,0.12589254117941673,0.19952623149688797,4.902337090843914,0.3024989789352129,0.2525458156292578
44.92,0.19952623149688797,0.31622776601683794,0.5604466911148424,0.2121320161600014,0.4293445270705401
44.92,0.31622776601683794,0.5011872336272722,0.08776583465231391,0.18041396202136545,0.5175175038429095
44.92,0.5011872336272722,0.7943282347242814,0.026850582427664617,0.16526725365221795,0.5440768051602956
44.92,0.7943282347242814,1.2589254117941668,0.012887162869378266,0.16097223287861506,0.5524953278466989
44.92,1.2589254117941668,1.9952623149688788,0.007250183920382882,0.16371647071121967,0.5602967285967493
44.92,1.9952623149688788,3.1622776601683795,0.0037801269469097875,0.16639429403474953,0.5875755949931851
44.92,3.1622776601683795,5.01187233627272,0.001986945749602008,0.1681963148550561,0.6201994770798541
44.92,5.01187233627272,7.943282347242813,0.0009890997311236382,0.16545570235079157,0.6666928181923851
44.92,7.943282347242813,12.589254117941662,0.0005469293821485527,0.17154006394593865,0.6906162599772102
44.92,12.589254117941662,19.952623149688787,0.0003444574615941554,0.1898042820273609,0.7281710124768749
44.92,19.952623149688787,31.622776601683793,0.00019202748110055764,0.19758690018354005,0.7421912549100427
44.92,31.622776601683793,50.118723362727195,9.134218318862706e-05,0.18999858388994198,0.7253371508623293
44.92,50.118723362727195,79.43282347242814,3.657244211521825e-05,0.16762154445923916,0.7877360419394447
52.16,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
52.16,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
52.16,0.03162277660168379,0.05011872336272725,0.0019554053555110216,0.32,0.1
52.16,0.05011872336272725,0.07943282347242814,0.36170125871910935,0.32,0.1
52.16,0.07943282347242814,0.12589254117941673,7.502925386172446,0.32,0.10652308487787197
52.16,0.12589254117941673,0.19952623149688797,9.28456480272395,0.32,0.18473333371772352
52.16,0.19952623149688797,0.31622776601683794,2.4957631418016617,0.2595946529302991,0.2959262029770815
52.16,0.31622776601683794,0.5011872336272722,0.24780527925603688,0.1886623854150769,0.47686084897956843
52.16,0.5011872336272722,0.7943282347242814,0.04808062092219167,0.1690366708729037,0.5263928545410059
52.16,0.7943282347242814,1.2589254117941668,0.019024869246481526,0.15986004253069044,0.5290206247615351
52.16,1.2589254117941668,1.9952623149688788,0.010147593472572753,0.15467617138729564,0.5075462889704585
52.16,1.9952623149688788,3.1622776601683795,0.004946975878343615,0.1555130647391105,0.5203952668639182
52.16,3.1622776601683795,5.01187233627272,0.003181292423022168,0.16069714049725675,0.5377443746126526
52.16,5.01187233627272,7.943282347242813,0.0014446801650994203,0.15515195503284768,0.5759227203435799
52.16,7.943282347242813,12.589254117941662,0.0007591774354520192,0.1611417616403506,0.6183355860929303
52.16,12.589254117941662,19.952623149688787,0.0003964787770481321,0.16684434757697789,0.6528851954846248
52.16,19.952623149688787,31.622776601683793,0.00022310549993776125,0.17931711428655356,0.6771689770598769
52.16,31.622776601683793,50.118723362727195,0.00010457236571103917,0.17588958187093684,0.6855806258278904
52.16,50.118723362727195,79.43282347242814,5.274901346304115e-05,0.17897974316562515,0.7148069911355314
59.34,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
59.34,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
59.34,0.03162277660168379,0.05011872336272725,0.0,0.32,0.1
59.34,0.05011872336272725,0.07943282347242814,0.002694531473847235,0.32,0.1
59.34,0.07943282347242814,0.12589254117941673,0.7490480638793929,0.32,0.1
59.34,0.12589254117941673,0.19952623149688797,4.574987635448585,0.3178846353573444,0.1
59.34,0.19952623149688797,0.31622776601683794,6.20245097544997,0.30343081777545006,0.1613017852334765
59.34,0.31622776601683794,0.5011872336272722,1.795317976820798,0.23905647977647984,0.2898554775852136
59.34,0.5011872336272722,0.7943282347242814,0.22907801903668695,0.1757202337948652,0.4922966095686704
59.34,0.7943282347242814,1.2589254117941668,0.05392950317835855,0.1587666456813387,0.5240522050270533
59.34,1.2589254117941668,1.9952623149688788,0.016347751375240638,0.14965133240769898,0.49994863728429545
59.34,1.9952623149688788,3.1622776601683795,0.007884754689762017,0.1441526636289405,0.4688845144612062
59.34,3.1622776601683795,5.01187233627272,0.004671493509012499,0.14533876777071955,0.45309685949761846
59.34,5.01187233627272,7.943282347242813,0.0025009838820515594,0.149213170331759,0.46354371638170516
59.34,7.943282347242813,12.589254117941662,0.0015499149580913297,0.1586202192645271,0.4732790898387837
59.34,12.589254117941662,19.952623149688787,0.0008498678511541781,0.15861096053452234,0.5008794110357272
59.34,19.952623149688787,31.622776601683793,0.0005291796136841228,0.16900982400913736,0.5500547600738862
59.34,31.622776601683793,50.118723362727195,0.00027617816908460685,0.16487619115421753,0.5862800757784927
59.34,50.118723362727195,79.43282347242814,0.00016181676170701128,0.17042288768853997,0.5992219866891113
66.44,0.012589254117941675,0.0199526231496888,0.0,0.32,0.1
66.44,0.0199526231496888,0.03162277660168379,0.0,0.32,0.1
66.44,0.03162277660168379,0.05011872336272725,0.0,0.32,0.1
66.44,0.05011872336272725,0.07943282347242814,0.0,0.32,0.1
66.44,0.07943282347242814,0.12589254117941673,0.0001791018992365193,0.32,0.1
66.44,0.12589254117941673,0.19952623149688797,0.6138624957418299,0.32,0.1
66.44,0.19952623149688797,0.31622776601683794,1.3995973259018928,0.30838869551613846,0.1
66.44,0.31622776601683794,0.5011872336272722,6.545853525448173,0.27302051299491586,0.1
66.44,0.5011872336272722,0.7943282347242814,2.8791051438911315,0.2385185727611427,0.20151533948234723
66.44,0.7943282347242814,1.2589254117941668,0.28301727108012686,0.17951202616288997,0.42725626915203463
66.44,1.2589254117941668,1.9952623149688788,0.029780751162947663,0.1494066867698645,0.5319012554914053
66.44,1.9952623149688788,3.1622776601683795,0.01203016089856015,0.13832364567991648,0.49406518317601666
66.44,3.1622776601683795,5.01187233627272,0.006788174228680906,0.13367638396697065,0.44175248770451625
66.44,5.01187233627272,7.943282347242813,0.00402018645901959,0.1313429094712646,0.40625462802117973
66.44,7.943282347242813,12.589254117941662,0.002493201006176852,0.13367578147823206,0.3873548159062976
66.44,12.589254117941662,19.952623149688787,0.0012408610863292337,0.13483173498613846,0.39892274658665067
66.44,19.952623149688787,31.622776601683793,0.0006402176564767995,0.13846844758081744,0.42660129373129496
66.44,31.622776601683793,50.118723362727195,0.000291777326549409,0.13365007793852096,0.4744804124172203
66.44,50.118723362727195,79.43282347242814,0.0001518523513920558,0.13785123669460694,0.5364545721486894
